OPEN_TIME,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,TRADE_VOLUME,CLOSE_TIME,QUOTE_ASSET_VOLUME,TRADE_COUNT,TAKER_BUY_BASE,TAKER_BUY_QUOTE,IGNORE,SYMBOL,PATTERN,MATCH_COUNT,PATTERN_RANK,PATTERN_SCORE,CURRENT_TREND,MAX_PUMP,MAX_DUMP,ETP
2021-02-20,0.055172,0.055583,0.053014,0.054968,1154873464,2021-02-20 23:59:59.999,62726564.323739,194063,525740558,28577554.615716,0,DOGEUSDT,CDLMATCHINGLOW_Bull,2.0,7.0,100.0,99.63024722685421,100.74494308707315,96.08859566446748,1
2021-02-20,3.4892,3.7548,3.2853,3.446,26431276.9,2021-02-20 23:59:59.999,91838924.33234,212898,12265358.7,42659671.56820,0,SXPUSDT,NO_PATTERN,0.0,,,98.76189384386107,107.61206007107647,94.15625358248309,1
2021-02-20,4.9824,5.0208,4.7363,4.9718,3246372.8,2021-02-20 23:59:59.999,15838591.41514,47061,1246535.2,6082011.82298,0,KAVAUSDT,CDLMATCHINGLOW_Bull,1.0,7.0,100.0,99.78725112395632,100.77071290944124,95.06061335902376,1
2021-02-20,18.1999,18.3974,17.2595,18.1562,1291228.2,2021-02-20 23:59:59.999,22911789.26479,73364,589671.3,10463456.63182,0,BANDUSDT,NO_PATTERN,0.0,,,99.75988879059774,101.08517079764174,94.83293864252002,1
2021-02-20,2.1517,2.2246,2.0777,2.2013,3104302.5,2021-02-20 23:59:59.999,6671696.40829,29786,1386435.2,2980820.48005,0,RLCUSDT,NO_PATTERN,0.0,,,102.30515406422829,103.38801877585166,96.56085885578845,1
2021-02-20,12.6106,12.8766,12.2232,12.79,637089.4,2021-02-20 23:59:59.999,8026419.47385,39402,285361.9,3599361.09961,0,WAVESUSDT,NO_PATTERN,0.0,,,101.42261272263016,102.10933658985297,96.92798122214646,1
2021-02-20,2576.36,2714.15,2494.85,2701.27,20068.828,2021-02-20 23:59:59.999,51800426.20343,48781,11161.103,28573566.00738,0,MKRUSDT,NO_PATTERN,0.0,,,104.84831312394229,105.3482432579298,96.83623406666769,1
2021-02-20,22.383,24.459,21.94,24.357,1210095.3,2021-02-20 23:59:59.999,28398573.9732,76488,591346.7,13869563.6924,0,SNXUSDT,NO_PATTERN,0.0,,,108.81919313764912,109.2748961265246,98.02081937184471,1
2021-02-20,34.878,39.495,34.752,39.457,11894970.7,2021-02-20 23:59:59.999,447201735.0061,503866,6051972.6,227667185.6013,0,DOTUSDT,CDL3OUTSIDE_Bull,1.0,34.0,100.0,113.12861976030737,113.23757096163769,99.63874075348357,2
2021-02-20,2456.2,2575.4,2395.7,2566.2,7197.666,2021-02-20 23:59:59.999,17873761.9801,20383,1621.463,4042019.9443,0,DEFIUSDT,NO_PATTERN,0.0,,,104.47846266590668,104.85302499796434,97.53684553375133,1
